model,model_revision,backend,task,example_id,keyword_strategy,clean_question,context,reference,question_word_count,condition,typo_type,location,severity,actual_severity,severity_achieved,typo_difficulty,mitigation,input_question,corruption_seed,edits,corruption_replicate,actual_char_operations,prediction,em,f1,semantic_correct,accuracy,latency_seconds,error
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572a02483f37b3190047864e,idf,What other scientist influence Frank Burnet when he was formulating his theory of immunity?,"In the mid-1950s, Frank Burnet, inspired by a suggestion made by Niels Jerne, formulated the clonal selection theory (CST) of immunity. On the basis of CST, Burnet developed a theory of how an immune response is triggered according to the self/nonself distinction: ""self"" constituents (constituents of the body) do not trigger destructive immune responses, while ""nonself"" entities (pathogens, an allograft) trigger a destructive immune response. The theory was later modified to reflect new discoveries regarding histocompatibility or the complex ""two-signal"" activation of T cells. The self/nonself theory of immunity and the self/nonself vocabulary have been criticized, but remain very influential.","[""Niels Jerne"", ""Niels Jerne"", ""Niels Jerne""]",14,corrupted,deletion,any,3,3,True,hard,self_correct,What other scientist nflence Frank Bunt wh he was formulating his theory of immunity?,42936353.0,"[{""edit_num"": 1, ""old"": ""Burnet"", ""new"": ""Bunt"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [2, 4], ""deleted_chars"": [""r"", ""e""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""when"", ""new"": ""wh"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 3], ""deleted_chars"": [""e"", ""n""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""influence"", ""new"": ""nflence"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 4], ""deleted_chars"": [""i"", ""u""], ""operation_count"": 2}]",0.0,6,Niels Jerne,1.0,1.0,1.0,,0.9383868259997143,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5727aeac3acd2414000de989,idf,How many volumes are contained in the library?,"Harvard is a large, highly residential research university. The nominal cost of attendance is high, but the University's large endowment allows it to offer generous financial aid packages. It operates several arts, cultural, and scientific museums, alongside the Harvard Library, which is the world's largest academic and private library system, comprising 79 individual libraries with over 18 million volumes. Harvard's alumni include eight U.S. presidents, several foreign heads of state, 62 living billionaires, 335 Rhodes Scholars, and 242 Marshall Scholars. To date, some 150 Nobel laureates, 18 Fields Medalists and 13 Turing Award winners have been affiliated as students, faculty, or staff.","[""18 million volumes"", ""18 million"", ""over 18 million""]",8,corrupted,deletion,any,3,3,True,hard,self_correct,How an olume are contained in the irary?,42946360.0,"[{""edit_num"": 1, ""old"": ""many"", ""new"": ""an"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 3], ""deleted_chars"": [""m"", ""y""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""volumes"", ""new"": ""olume"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [0, 6], ""deleted_chars"": [""v"", ""s""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""library"", ""new"": ""irary"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [0, 2], ""deleted_chars"": [""l"", ""b""], ""operation_count"": 2}]",0.0,6,over 18 million,1.0,1.0,1.0,,0.8226889870002196,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56e756bc37bdd419002c3e97,idf,What does co-teaching get the students to focus on?,Co-teaching has also become a new trend amongst educational institutions. Co-teaching is defined as two or more teachers working harmoniously to fulfill the needs of every student in the classroom. Co-teaching focuses the student on learning by providing a social networking support that allows them to reach their full cognitive potential. Co-teachers work in sync with one another to create a climate of learning.,"[""learning"", ""learning"", ""learning""]",10,corrupted,deletion,any,3,3,True,hard,self_correct,What es co-teaching get the sdents to ous on?,42956367.0,"[{""edit_num"": 1, ""old"": ""does"", ""new"": ""es"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 1], ""deleted_chars"": [""d"", ""o""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""students"", ""new"": ""sdents"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [1, 2], ""deleted_chars"": [""t"", ""u""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""focus"", ""new"": ""ous"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [0, 2], ""deleted_chars"": [""f"", ""c""], ""operation_count"": 2}]",0.0,6,fulfill the needs of every student in the classroom,0.0,0.0,0.0,,0.8780414389998441,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,570d391fb3d812140066d576,idf,Of what mountain system are the Victorian Alps a part?,"The Victorian Alps in the northeast are the coldest part of Victoria. The Alps are part of the Great Dividing Range mountain system extending east-west through the centre of Victoria. Average temperatures are less than 9 °C (48 °F) in winter and below 0 °C (32 °F) in the highest parts of the ranges. The state's lowest minimum temperature of −11.7 °C (10.9 °F) was recorded at Omeo on 13 June 1965, and again at Falls Creek on 3 July 1970. Temperature extremes for the state are listed in the table below:","[""Great Dividing Range"", ""the Great Dividing Range"", ""Great Dividing Range""]",10,corrupted,deletion,any,3,3,True,hard,self_correct,Of what mntain system are the Victorian ls a ar?,42966374.0,"[{""edit_num"": 1, ""old"": ""mountain"", ""new"": ""mntain"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [1, 2], ""deleted_chars"": [""o"", ""u""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Alps"", ""new"": ""ls"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [0, 2], ""deleted_chars"": [""A"", ""p""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""part"", ""new"": ""ar"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [0, 3], ""deleted_chars"": [""p"", ""t""], ""operation_count"": 2}]",0.0,6,The Great Dividing Range,1.0,1.0,1.0,,0.8620073740003136,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56bf3a223aeaaa14008c9576,idf,What body part did Thomas Davis break during the NFC Championship Game?,"Carolina suffered a major setback when Thomas Davis, an 11-year veteran who had already overcome three ACL tears in his career, went down with a broken arm in the NFC Championship Game. Despite this, he insisted he would still find a way to play in the Super Bowl. His prediction turned out to be accurate.","[""arm"", ""arm"", ""arm""]",12,corrupted,deletion,any,3,3,True,hard,self_correct,What body part did Thomas Dvi break drng the NFC Championship ae?,42976381.0,"[{""edit_num"": 1, ""old"": ""Davis"", ""new"": ""Dvi"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [1, 4], ""deleted_chars"": [""a"", ""s""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Game"", ""new"": ""ae"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 11, ""char_indices"": [0, 2], ""deleted_chars"": [""G"", ""m""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""during"", ""new"": ""drng"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [1, 3], ""deleted_chars"": [""u"", ""i""], ""operation_count"": 2}]",0.0,6,arm,1.0,1.0,1.0,,0.5495269960001679,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5737432bc3c5551400e51e99,idf,"Whose First Law of Motion says that unless acted upon be forces, objects would continue to move at a constant velocity?","Newton's First Law of Motion states that objects continue to move in a state of constant velocity unless acted upon by an external net force or resultant force. This law is an extension of Galileo's insight that constant velocity was associated with a lack of net force (see a more detailed description of this below). Newton proposed that every object with mass has an innate inertia that functions as the fundamental equilibrium ""natural state"" in place of the Aristotelian idea of the ""natural state of rest"". That is, the first law contradicts the intuitive Aristotelian belief that a net force is required to keep an object moving with constant velocity. By making rest physically indistinguishable from non-zero constant velocity, Newton's First Law directly connects inertia with the concept of relative velocities. Specifically, in systems where objects are moving with different velocities, it is impossible to determine which object is ""in motion"" and which object is ""at rest"". In other words, to phrase matters more technically, the laws of physics are the same in every inertial frame of reference, that is, in all frames related by a Galilean transformation.","[""Newton"", ""Newton's"", ""Newton's"", ""Newton's"", ""Newton's""]",21,corrupted,deletion,any,3,3,True,hard,self_correct,"Whose irt Law of Mton says that unless acted upon be forces, objects would continue to move at a cntant velocity?",42986388.0,"[{""edit_num"": 1, ""old"": ""First"", ""new"": ""irt"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 3], ""deleted_chars"": [""F"", ""s""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""constant"", ""new"": ""cntant"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 19, ""char_indices"": [1, 3], ""deleted_chars"": [""o"", ""s""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Motion"", ""new"": ""Mton"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [1, 3], ""deleted_chars"": [""o"", ""i""], ""operation_count"": 2}]",0.0,6,Newton's,1.0,1.0,1.0,,1.0916129420002108,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57264cac708984140094c1b7,idf,How was scarcity managed in many countries?,"Price controls exacerbated the crisis in the US. The system limited the price of ""old oil"" (that which had already been discovered) while allowing newly discovered oil to be sold at a higher price to encourage investment. Predictably, old oil was withdrawn from the market, creating greater scarcity. The rule also discouraged development of alternative energies. The rule had been intended to promote oil exploration. Scarcity was addressed by rationing (as in many countries). Motorists faced long lines at gas stations beginning in summer 1972 and increasing by summer 1973.","[""rationing"", ""rationing"", ""rationing"", ""rationing"", ""rationing""]",7,corrupted,deletion,any,3,3,True,hard,self_correct,How was scarcity anged in ma cotries?,42996395.0,"[{""edit_num"": 1, ""old"": ""many"", ""new"": ""ma"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [2, 3], ""deleted_chars"": [""n"", ""y""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""countries"", ""new"": ""cotries"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 3], ""deleted_chars"": [""u"", ""n""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""managed"", ""new"": ""anged"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 3], ""deleted_chars"": [""m"", ""a""], ""operation_count"": 2}]",0.0,6,Scarcity was addressed by rationing,0.0,0.33333333333333337,1.0,,1.0101270189998104,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57264991f1498d1400e8db31,idf,Where did the residents of Antioch flee to?,"The plague struck various countries in the Middle East during the pandemic, leading to serious depopulation and permanent change in both economic and social structures. As it spread to western Europe, the disease entered the region from southern Russia also. By autumn 1347, the plague reached Alexandria in Egypt, probably through the port's trade with Constantinople, and ports on the Black Sea. During 1347, the disease travelled eastward to Gaza, and north along the eastern coast to cities in Lebanon, Syria and Palestine, including Ashkelon, Acre, Jerusalem, Sidon, Damascus, Homs, and Aleppo. In 1348–49, the disease reached Antioch. The city's residents fled to the north, most of them dying during the journey, but the infection had been spread to the people of Asia Minor.[citation needed]","[""The city's residents fled to the north"", ""the north"", ""north""]",8,corrupted,deletion,any,3,3,True,hard,self_correct,Whe did the esident of Anioh flee to?,43006402.0,"[{""edit_num"": 1, ""old"": ""Where"", ""new"": ""Whe"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 0, ""char_indices"": [2, 3], ""deleted_chars"": [""e"", ""r""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Antioch"", ""new"": ""Anioh"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [2, 5], ""deleted_chars"": [""t"", ""c""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""residents"", ""new"": ""esident"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 8], ""deleted_chars"": [""r"", ""s""], ""operation_count"": 2}]",0.0,6,the north,1.0,1.0,1.0,,0.9032750020001004,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725b64d89a1e219009abd43,idf,How many of the remaining launches were successful?,"The Apollo program succeeded in achieving its goal of manned lunar landing, despite the major setback of a 1967 Apollo 1 cabin fire that killed the entire crew during a prelaunch test. After the first landing, sufficient flight hardware remained for nine follow-on landings with a plan for extended lunar geological and astrophysical exploration. Budget cuts forced the cancellation of three of these. Five of the remaining six missions achieved successful landings, but the Apollo 13 landing was prevented by an oxygen tank explosion in transit to the Moon, which disabled the command spacecraft's propulsion and life support. The crew returned to Earth safely by using the Lunar Module as a ""lifeboat"" for these functions.","[""Five"", ""six"", ""Five"", ""Five"", ""Five of the remaining six missions""]",8,corrupted,deletion,any,3,3,True,hard,self_correct,How my of the remaing launches were sucessfl?,43016409.0,"[{""edit_num"": 1, ""old"": ""remaining"", ""new"": ""remaing"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [6, 7], ""deleted_chars"": [""i"", ""n""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""successful"", ""new"": ""sucessfl"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [3, 8], ""deleted_chars"": [""c"", ""u""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""many"", ""new"": ""my"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [1, 2], ""deleted_chars"": [""a"", ""n""], ""operation_count"": 2}]",0.0,6,Five,1.0,1.0,1.0,,0.7128542559999005,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56e756bc37bdd419002c3e98,idf,How do co-teachers work with each other to fulfill the needs of students?,Co-teaching has also become a new trend amongst educational institutions. Co-teaching is defined as two or more teachers working harmoniously to fulfill the needs of every student in the classroom. Co-teaching focuses the student on learning by providing a social networking support that allows them to reach their full cognitive potential. Co-teachers work in sync with one another to create a climate of learning.,"[""harmoniously"", ""in sync"", ""harmoniously""]",14,corrupted,deletion,any,3,3,True,hard,self_correct,How do co-teachers work with each other to fulil the eed of sudent?,43026416.0,"[{""edit_num"": 1, ""old"": ""fulfill"", ""new"": ""fulil"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [3, 5], ""deleted_chars"": [""f"", ""l""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""needs"", ""new"": ""eed"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 11, ""char_indices"": [0, 4], ""deleted_chars"": [""n"", ""s""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""students"", ""new"": ""sudent"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 13, ""char_indices"": [1, 7], ""deleted_chars"": [""t"", ""s""], ""operation_count"": 2}]",0.0,6,work in sync with one another to create a climate of learning,0.0,0.3076923076923077,1.0,,1.204696093000166,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5727f44c2ca10214002d9a33,idf,What creatures were the most popular monsters in the series?,"Doctor Who first appeared on BBC TV at 17:16:20 GMT, eighty seconds after the scheduled programme time, 5:15 pm, on Saturday, 23 November 1963. It was to be a regular weekly programme, each episode 25 minutes of transmission length. Discussions and plans for the programme had been in progress for a year. The head of drama, Canadian Sydney Newman, was mainly responsible for developing the programme, with the first format document for the series being written by Newman along with the head of the script department (later head of serials) Donald Wilson and staff writer C. E. Webber. Writer Anthony Coburn, story editor David Whitaker and initial producer Verity Lambert also heavily contributed to the development of the series.[note 1] The programme was originally intended to appeal to a family audience, as an educational programme using time travel as a means to explore scientific ideas and famous moments in history. On 31 July 1963 Whitaker commissioned Terry Nation to write a story under the title The Mutants. As originally written, the Daleks and Thals were the victims of an alien neutron bomb attack but Nation later dropped the aliens and made the Daleks the aggressors. When the script was presented to Newman and Wilson it was immediately rejected as the programme was not permitted to contain any ""bug-eyed monsters"". The first serial had been completed and the BBC believed it was crucial that the next one be a success, but The Mutants was the only script ready to go, so the show had little choice but to use it. According to producer Verity Lambert; ""We didn't have a lot of choice — we only had the Dalek serial to go ... We had a bit of a crisis of confidence because Donald [Wilson] was so adamant that we shouldn't make it. Had we had anything else ready we would have made that."" Nation's script became the second Doctor Who serial – The Daleks (a.k.a. The Mutants). The serial introduced the eponymous aliens that would become the series' most popular monsters, and was responsible for the BBC's first merchandising boom.","[""The Daleks (a.k.a. The Mutants)"", ""Daleks"", ""eponymous aliens""]",10,corrupted,deletion,any,3,3,True,hard,self_correct,What craturs re the most popular onstes in the series?,43036423.0,"[{""edit_num"": 1, ""old"": ""were"", ""new"": ""re"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [0, 1], ""deleted_chars"": [""w"", ""e""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""creatures"", ""new"": ""craturs"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [2, 7], ""deleted_chars"": [""e"", ""e""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""monsters"", ""new"": ""onstes"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [0, 6], ""deleted_chars"": [""m"", ""r""], ""operation_count"": 2}]",0.0,6,Daleks,1.0,1.0,1.0,,1.6667626819998986,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,573098f38ab72b1400f9c5d5,idf,Who did Britain exploit in India?,"Europe's expansion into territorial imperialism was largely focused on economic growth by collecting resources from colonies, in combination with assuming political control by military and political means. The colonization of India in the mid-18th century offers an example of this focus: there, the ""British exploited the political weakness of the Mughal state, and, while military activity was important at various times, the economic and administrative incorporation of local elites was also of crucial significance"" for the establishment of control over the subcontinent's resources, markets, and manpower. Although a substantial number of colonies had been designed to provide economic profit and to ship resources to home ports in the seventeenth and eighteenth centuries, Fieldhouse suggests that in the nineteenth and twentieth centuries in places such as Africa and Asia, this idea is not necessarily valid:","[""the Mughal state"", ""Mughal state"", ""Mughal state"", ""Mughal state"", ""Mughal state""]",6,corrupted,deletion,any,3,3,True,hard,self_correct,Who did ritan expit in nda?,43046430.0,"[{""edit_num"": 1, ""old"": ""Britain"", ""new"": ""ritan"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [0, 5], ""deleted_chars"": [""B"", ""i""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""India"", ""new"": ""nda"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 3], ""deleted_chars"": [""I"", ""i""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""exploit"", ""new"": ""expit"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [3, 4], ""deleted_chars"": [""l"", ""o""], ""operation_count"": 2}]",0.0,6,The British,0.0,0.0,0.0,,0.8661813600001551,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5728501aff5b5019007da166,idf,Who runs the University of Chicago?,"The University of Chicago is governed by a board of trustees. The Board of Trustees oversees the long-term development and plans of the university and manages fundraising efforts, and is composed of 50 members including the university President. Directly beneath the President are the Provost, fourteen Vice Presidents (including the Chief Financial Officer, Chief Investment Officer, and Dean of Students of the university), the Directors of Argonne National Laboratory and Fermilab, the Secretary of the university, and the Student Ombudsperson. As of August 2009[update], the Chairman of the Board of Trustees is Andrew Alper, and the President of the university is Robert Zimmer. In December 2013 it was announced that the Director of Argonne National Laboratory, Eric Isaacs, would become Provost. Isaacs was replaced as Provost in March 2016 by Daniel Diermeier. ","[""a board of trustees"", ""board of trustees"", ""The Board of Trustees""]",6,corrupted,deletion,any,3,3,True,hard,self_correct,Who ru the Univerit of Ccago?,43056437.0,"[{""edit_num"": 1, ""old"": ""Chicago"", ""new"": ""Ccago"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [1, 2], ""deleted_chars"": [""h"", ""i""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""runs"", ""new"": ""ru"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [2, 3], ""deleted_chars"": [""n"", ""s""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""University"", ""new"": ""Univerit"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [6, 9], ""deleted_chars"": [""s"", ""y""], ""operation_count"": 2}]",0.0,6,The University of Chicago is governed by a board of trustees,0.0,0.5,1.0,,1.2111727010001232,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5729f9953f37b3190047861f,idf,"Hormones can alter the sensitivity of the immune system, so they can be referred to as what?","Hormones can act as immunomodulators, altering the sensitivity of the immune system. For example, female sex hormones are known immunostimulators of both adaptive and innate immune responses. Some autoimmune diseases such as lupus erythematosus strike women preferentially, and their onset often coincides with puberty. By contrast, male sex hormones such as testosterone seem to be immunosuppressive. Other hormones appear to regulate the immune system as well, most notably prolactin, growth hormone and vitamin D.","[""immunomodulators"", ""immunomodulators"", ""immunomodulators""]",17,corrupted,deletion,any,3,3,True,hard,self_correct,"Hormns can alter the sensitivity of the immune system, so they can be eerred to as wh?",43066444.0,"[{""edit_num"": 1, ""old"": ""referred"", ""new"": ""eerred"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 13, ""char_indices"": [0, 2], ""deleted_chars"": [""r"", ""f""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""what"", ""new"": ""wh"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 16, ""char_indices"": [2, 3], ""deleted_chars"": [""a"", ""t""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Hormones"", ""new"": ""Hormns"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 0, ""char_indices"": [4, 6], ""deleted_chars"": [""o"", ""e""], ""operation_count"": 2}]",0.0,6,immunomodulators,1.0,1.0,1.0,,0.8473689790002936,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d98fbfdc89441400fdb564,idf,How much did Levi's Stadium cost?,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.","[""$1.2 billion"", ""$1.2 billion"", ""$1.2 billion""]",7,corrupted,deletion,any,3,3,True,hard,self_correct,How much did ei's Sadim co?,43076451.0,"[{""edit_num"": 1, ""old"": ""cost"", ""new"": ""co"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 3], ""deleted_chars"": [""s"", ""t""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Levi"", ""new"": ""ei"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 2], ""deleted_chars"": [""L"", ""v""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Stadium"", ""new"": ""Sadim"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [1, 5], ""deleted_chars"": [""t"", ""u""], ""operation_count"": 2}]",0.0,6,$1.2 billion,1.0,1.0,1.0,,0.839611879000131,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56be54bdacb8001400a50323,idf,How many times has the South Florida/Miami area hosted the Super Bowl?,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.","[""10"", ""10"", ""10""]",13,corrupted,deletion,any,3,3,True,hard,self_correct,How my mes has the South lorda/Miami area hosted the Super Bowl?,43086458.0,"[{""edit_num"": 1, ""old"": ""times"", ""new"": ""mes"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [0, 1], ""deleted_chars"": [""t"", ""i""], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Florida"", ""new"": ""lorda"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [0, 4], ""deleted_chars"": [""F"", ""i""], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""many"", ""new"": ""my"", ""location"": ""any"", ""typo_type"": ""deletion"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [1, 2], ""deleted_chars"": [""a"", ""n""], ""operation_count"": 2}]",0.0,6,The South Florida/Miami area has previously hosted the event 10 times,0.0,0.19999999999999998,1.0,,1.3066889140000058,
